class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
I,157.29601418972015,329.3174786567688,-1.1748606993933208e-06,216.7484951019287,296.6798906326294,-0.026928594335913658,258.48216676712036,250.98166632652283,-0.04127053916454315,258.9777629375458,204.98785662651062,-0.06268612295389175,217.2210464477539,197.86293625831604,-0.08074416220188141,211.8051996231079,198.96196007728577,0.0008260692120529711,234.20616579055786,170.13522028923035,-0.044972680509090424,238.7270209789276,207.87009716033936,-0.07511298358440399,233.79215359687805,230.0090458393097,-0.08824171125888824,180.3178300857544,197.78832352161407,-0.011560008861124516,202.15425825119019,169.56589031219482,-0.06831545382738113,210.00618624687195,212.82235050201416,-0.10038155317306519,206.35405111312866,237.0395474433899,-0.11107028275728226,148.1518542766571,200.2710120677948,-0.03045303001999855,175.47994601726532,173.3037873506546,-0.09109201282262802,189.62150979042053,213.773184299469,-0.10182631760835648,188.0590249300003,241.33734703063965,-0.09292902797460556,113.37005007266998,206.35248589515686,-0.05065486207604408,115.04372560977936,160.2029129266739,-0.0757421925663948,124.53069233894348,133.1141791343689,-0.07554394006729126,132.56807458400726,106.31892371177673,-0.07193773984909058
I,173.86064261198044,250.2442753314972,-5.924417223468481e-07,191.99761748313904,244.3798452615738,-0.05695333331823349,218.21231424808502,226.76038026809692,-0.08767174929380417,239.35338020324707,214.38535630702972,-0.11487788707017899,255.1255702972412,203.24252307415009,-0.13608114421367645,203.73903036117554,201.35017454624176,-0.05952460691332817,214.51260387897491,196.88109755516052,-0.12762299180030823,212.81744956970215,232.28997766971588,-0.1634630411863327,202.39344656467438,246.271333694458,-0.17984835803508759,170.47199606895447,205.14426290988922,-0.05831236392259598,189.9004966020584,198.41822683811188,-0.13373839855194092,194.05363976955414,239.7663652896881,-0.15929889678955078,186.74206495285034,249.89693641662598,-0.16461078822612762,146.79613709449768,213.4647524356842,-0.06544496864080429,159.68387067317963,202.91703522205353,-0.1428448110818863,168.34556221961975,241.06980443000793,-0.14003203809261322,162.30519622564316,250.37770628929138,-0.12164187431335449,127.2366812825203,222.606121301651,-0.07557698339223862,134.47880923748016,222.2487634420395,-0.1253666877746582,138.84400069713593,245.50738334655762,-0.12008916586637497,134.2236167192459,251.20820939540863,-0.10701090097427368
I,201.9751739501953,302.7344970703125,-1.4899891311870306e-06,152.82758331298828,262.87669372558594,-0.01792835257947445,124.16537475585938,210.5193328857422,-0.03369362652301788,132.08562469482422,169.20647048950195,-0.06242479756474495,168.99337005615234,163.88920211791992,-0.08423550426959991,179.35195541381836,170.51457595825195,0.01666094921529293,163.63009643554688,139.32003021240234,-0.037686191499233246,153.0908432006836,172.14452362060547,-0.0633307620882988,154.2198028564453,196.24740600585938,-0.0690685510635376,208.42840576171875,173.49363327026367,-0.0014660597080364823,189.5775146484375,142.05335998535156,-0.06989278644323349,176.34132385253906,178.95062255859375,-0.09092777222394943,175.64514541625977,204.154541015625,-0.0875997468829155,239.16474151611328,181.11815643310547,-0.028813239187002182,214.3054962158203,151.98880004882812,-0.09850014001131058,197.59112548828125,190.3282470703125,-0.0988871231675148,195.09944915771484,219.50985717773438,-0.07489947229623795,270.4646301269531,192.06431579589844,-0.05844137817621231,276.0040740966797,142.0748519897461,-0.0901610255241394,271.20165252685547,109.59111785888672,-0.09149068593978882,266.3478240966797,81.48576164245605,-0.0825309008359909
I,131.3210792541504,331.01122283935547,-6.461208386099315e-07,106.10398864746094,320.0284881591797,-0.1548166424036026,107.70049667358398,290.4976501464844,-0.24269209802150726,144.2937126159668,263.48890686035156,-0.30206236243247986,185.72812271118164,245.05062103271484,-0.3423837125301361,89.71669006347656,220.06484985351562,-0.22275693714618683,123.94857788085938,223.05731964111328,-0.30200475454330444,128.39215850830078,256.0971908569336,-0.32060152292251587,118.8790283203125,267.3728942871094,-0.32363441586494446,128.0625,213.57861328125,-0.1750299036502838,159.6141242980957,219.8455581665039,-0.2714548707008362,157.1352653503418,262.2605667114258,-0.28968608379364014,143.89358139038086,274.35667419433594,-0.289991557598114,166.0989990234375,218.15638732910156,-0.13525860011577606,199.29254150390625,220.27455139160156,-0.23572267591953278,192.08589935302734,264.96663665771484,-0.2351658195257187,175.28712844848633,284.60865783691406,-0.21315601468086243,195.86659240722656,225.9685821533203,-0.10426170378923416,223.6369857788086,194.0932388305664,-0.16911770403385162,243.5544204711914,176.59288787841797,-0.18233823776245117,257.9345397949219,152.22080612182617,-0.1812114268541336
I,142.8669673204422,335.55933237075806,-1.1603217444644542e-06,85.32470405101776,316.0274809598923,-0.09947695583105087,56.55521705746651,288.6838746070862,-0.1663762480020523,79.00424346327782,273.8581609725952,-0.22451481223106384,119.19934898614883,272.92781710624695,-0.26738280057907104,93.3896116912365,224.0851128101349,-0.14415055513381958,87.91454315185547,208.1083595752716,-0.2272692322731018,91.92452117800713,250.7354360818863,-0.24296259880065918,100.44303596019745,259.8322892189026,-0.2431141436100006,135.2699339389801,225.67798554897308,-0.13378353416919708,126.4769384264946,214.96522307395935,-0.2403378039598465,122.93080151081085,258.2723557949066,-0.2518802881240845,125.87088525295258,267.70750522613525,-0.24154721200466156,171.40831410884857,233.6449295282364,-0.1338704526424408,167.74774968624115,216.19966864585876,-0.23955537378787994,156.8179178237915,255.40551960468292,-0.23328272998332977,151.97173565626144,268.7120497226715,-0.2033659964799881,204.7004073858261,243.89235734939575,-0.14056408405303955,219.55561995506287,208.5529124736786,-0.20471911132335663,228.17193567752838,187.2500905394554,-0.21360094845294952,237.2690910100937,157.75377094745636,-0.2063635289669037
I,243.56405568122864,327.5671148300171,-7.165002102738072e-07,290.0683307647705,310.379798412323,-0.0775243416428566,322.1789689064026,283.8234272003174,-0.12849436700344086,289.825097322464,271.00838828086853,-0.17151477932929993,248.47829174995422,278.0744318962097,-0.205132395029068,273.6399121284485,218.03061032295227,-0.1162160187959671,289.08590841293335,207.37323260307312,-0.17549951374530792,290.0747272968292,248.70627737045288,-0.19199241697788239,277.05195450782776,258.19065856933594,-0.1965317726135254,236.7744791507721,220.1347153186798,-0.11414095014333725,251.74734449386597,207.5560176372528,-0.17820590734481812,263.8644769191742,253.00193810462952,-0.19019772112369537,259.488068819046,259.4238202571869,-0.19522376358509064,204.72572922706604,228.75362920761108,-0.11910072714090347,214.7380485534668,210.01422142982483,-0.1941615492105484,235.6830325126648,257.69449067115784,-0.1963808536529541,237.11958503723145,276.28817081451416,-0.18713398277759552,173.62654566764832,239.82045578956604,-0.12770268321037292,156.8015420436859,201.19706225395203,-0.16488009691238403,151.3492773771286,181.288245677948,-0.16669659316539764,139.32195603847504,149.5340666770935,-0.1693280190229416
I,160.2347292304039,260.9023516178131,-7.735169447187218e-07,131.83952450752258,235.56176328659058,-0.04207085445523262,115.96086251735687,197.87227416038513,-0.07045543193817139,133.96795397996902,170.42619746923447,-0.0994180217385292,170.18809872865677,167.05072009563446,-0.1199357882142067,145.80802428722382,161.92909252643585,-0.03374316170811653,141.528950214386,140.27305740118027,-0.07556097954511642,138.98640704154968,169.833600461483,-0.09004335850477219,143.61656725406647,184.04427659511566,-0.09566735476255417,172.90146607160568,167.45831203460693,-0.03346409276127815,170.44422608613968,146.92650032043457,-0.08577803522348404,161.5967246890068,177.8731415271759,-0.0953856036067009,159.99723547697067,194.04580307006836,-0.09323997050523758,198.68928509950638,177.7095167040825,-0.041132211685180664,197.44262439012527,153.3222913146019,-0.10030613094568253,177.3318595290184,179.40915548801422,-0.10059238970279694,165.60159438848495,197.5321382880211,-0.08598025143146515,224.24397838115692,189.6281143426895,-0.05155184864997864,246.41189312934875,159.97679901123047,-0.0883868932723999,261.4199060201645,142.17772632837296,-0.09955959767103195,274.64586877822876,121.15661311149597,-0.10215923935174942
I,149.70462322235107,293.8240051269531,-1.4565897572538233e-06,101.96561813354492,255.88889122009277,-0.0736277848482132,84.93713140487671,210.4156732559204,-0.12664268910884857,134.80465412139893,191.6903018951416,-0.17469121515750885,191.74493551254272,201.3460636138916,-0.20645339787006378,119.77219581604004,155.16254901885986,-0.0931798592209816,125.48671960830688,122.95969724655151,-0.17856663465499878,127.31637954711914,173.70822429656982,-0.22301246225833893,128.21013927459717,188.2694959640503,-0.2497415542602539,164.118754863739,158.10092687606812,-0.0883694440126419,169.04603242874146,123.77310991287231,-0.1654733419418335,165.27209281921387,178.39244604110718,-0.17564624547958374,163.5878324508667,184.2874526977539,-0.17878524959087372,201.1687994003296,169.4313883781433,-0.09443525224924088,213.98999691009521,126.40770673751831,-0.16190770268440247,201.85399055480957,171.40405178070068,-0.13492773473262787,191.35355949401855,189.29378986358643,-0.10755959898233414,232.89918899536133,186.7127776145935,-0.10844079405069351,248.45340251922607,142.75286197662354,-0.15050260722637177,255.06854057312012,120.8935022354126,-0.14787478744983673,260.65330505371094,90.80149531364441,-0.14168693125247955
I,244.47349441051483,288.39609694480896,-1.4313072824734263e-06,285.6861164569855,249.08297109603882,-0.09927310049533844,299.84960520267487,200.99635577201843,-0.13650143146514893,247.52047884464264,192.0866745710373,-0.15702202916145325,202.19712507724762,204.4122748374939,-0.16354422271251678,257.4194893836975,147.77264833450317,-0.10409601032733917,250.35369849205017,125.33273077011108,-0.17376284301280975,252.6351056098938,169.17855495214462,-0.2109275460243225,251.10983419418335,177.7225159406662,-0.23312316834926605,217.45299434661865,157.24764025211334,-0.08177658170461655,210.3220373392105,126.795445561409,-0.14456437528133392,218.23261547088623,179.02797329425812,-0.16685587167739868,219.56976628303528,180.79303324222565,-0.18099167943000793,182.26260387897491,171.0640903711319,-0.07057192921638489,171.74055355787277,133.4683775305748,-0.12879355251789093,182.70691722631454,178.16235756874084,-0.1289823204278946,188.95379042625427,194.7547608613968,-0.1248256042599678,150.9384595155716,192.55072516202927,-0.06780269742012024,132.87080401182175,154.31497526168823,-0.09564957022666931,127.71722465753555,134.6205865740776,-0.10056617110967636,123.22542417049408,108.62037390470505,-0.1064898669719696
I,249.0224950313568,335.88896203041077,-7.21251808499801e-07,297.6680488586426,313.6593029499054,-0.07095020264387131,332.2166476249695,285.17630910873413,-0.1191740557551384,302.6218914985657,273.0994725227356,-0.1647564172744751,262.0092771053314,281.04261660575867,-0.2053796499967575,275.2502987384796,225.46215987205505,-0.09817656129598618,293.0941689014435,198.59365224838257,-0.15517859160900116,295.8551170825958,220.829909324646,-0.17466019093990326,282.89696645736694,221.52089285850525,-0.18253089487552643,240.17870044708252,228.211669921875,-0.10007476806640625,261.1880192756653,212.08462715148926,-0.1764858067035675,273.1806230545044,259.38264870643616,-0.1971559077501297,265.99617624282837,275.85861468315125,-0.20069971680641174,210.6640112400055,238.5481526851654,-0.10851888358592987,225.13351225852966,218.96342301368713,-0.1943199187517166,244.47630739212036,265.7721333503723,-0.19993124902248383,243.9014630317688,287.34281158447266,-0.1852523386478424,181.55414760112762,252.2776427268982,-0.12020112574100494,166.34228777885437,213.67459964752197,-0.16306300461292267,161.8726031780243,195.06544625759125,-0.16499409079551697,151.04568946361542,168.15509915351868,-0.16265642642974854
I,142.316752076149,250.75926303863525,-7.978304665812175e-07,109.79791820049286,225.95478057861328,-0.04122796282172203,88.88390094041824,189.59264397621155,-0.06997635215520859,103.20521712303162,160.18564999103546,-0.09935899078845978,141.04107201099396,157.09308505058289,-0.11943323910236359,114.13397789001465,152.11822271347046,-0.03452807292342186,106.82496666908264,129.98590290546417,-0.0764678344130516,107.3459905385971,158.47193479537964,-0.09104164689779282,113.27091991901398,170.42951583862305,-0.09798174351453781,142.08589434623718,154.50602889060974,-0.03641887381672859,136.89421713352203,134.1029280424118,-0.08966682851314545,130.829097032547,162.9808008670807,-0.09979422390460968,130.4060333967209,176.0912549495697,-0.09905470162630081,169.5394366979599,162.08960056304932,-0.04581347107887268,164.9210250377655,139.20465171337128,-0.10590154677629471,149.05979096889496,168.95261526107788,-0.10212001949548721,139.97390568256378,189.49433267116547,-0.08539524674415588,195.80771684646606,172.1324610710144,-0.05819954723119736,213.117573261261,141.38308346271515,-0.09577074646949768,226.32453799247742,121.4606785774231,-0.1046343594789505,237.70570516586304,99.35020446777344,-0.10594166070222855
I,220.08387088775635,193.95206689834595,-5.354855829864391e-07,193.87070894241333,172.30722665786743,-0.033027537167072296,182.08776891231537,139.95437026023865,-0.053740620613098145,200.90266823768616,118.02395045757294,-0.07475601881742477,230.40858507156372,113.7106990814209,-0.08995883166790009,203.79533767700195,111.08664453029633,-0.025675509124994278,200.25375247001648,92.23453164100647,-0.06175663322210312,202.41392850875854,114.13451015949249,-0.07949868589639664,206.56513214111328,128.8217955827713,-0.08778446167707443,227.37351655960083,115.10671734809875,-0.02607140503823757,227.43245124816895,97.3095965385437,-0.06836774200201035,221.98871612548828,121.12227976322174,-0.0832585021853447,219.58027601242065,136.78627967834473,-0.08764970302581787,249.83334064483643,123.30512821674347,-0.03274112194776535,253.1436264514923,103.33657443523407,-0.08086235821247101,237.40994453430176,123.2663744688034,-0.08609077334403992,226.53631329536438,139.9682205915451,-0.0784095898270607,271.0235095024109,133.3531641960144,-0.04149686172604561,291.0896611213684,107.6870846748352,-0.07342397421598434,305.2157759666443,90.84958910942078,-0.08614892512559891,317.28816866874695,73.37236225605011,-0.091399647295475
I,233.02175903320312,188.18857955932617,-5.586055067396956e-07,207.03197479248047,170.668212890625,-0.038309600204229355,193.84725952148438,139.13204956054688,-0.061262473464012146,209.57512664794922,115.9943962097168,-0.08450483530759811,237.3970184326172,107.70617294311523,-0.10161876678466797,213.12540435791016,107.11663055419922,-0.02652328833937645,208.1410903930664,89.93156433105469,-0.06657231599092484,211.1147918701172,112.31009674072266,-0.08591994643211365,216.12751007080078,127.42650604248047,-0.09379328042268753,236.26693725585938,108.80818176269531,-0.024753354489803314,235.36074829101562,93.44753837585449,-0.07016962021589279,232.0891342163086,118.87624740600586,-0.0844247117638588,231.21180725097656,134.0917510986328,-0.0869145542383194,258.8169937133789,115.68024444580078,-0.030624400824308395,262.3583450317383,96.35038375854492,-0.08294200152158737,248.8370819091797,118.70995330810547,-0.08806657791137695,240.1120834350586,136.12445068359375,-0.07828681915998459,281.3691101074219,124.50445175170898,-0.03902604430913925,300.4128112792969,97.58805084228516,-0.07357773929834366,313.0850143432617,80.47503662109375,-0.08724844455718994,323.8673858642578,62.16878128051758,-0.09183253347873688
I,248.15256214141846,193.33186984062195,-4.0715207205721526e-07,220.48911356925964,170.707093000412,-0.028916260227560997,207.61070382595062,139.5874012708664,-0.05106288194656372,226.097513794899,115.78776359558105,-0.07224433869123459,256.6515667438507,110.0142502784729,-0.08737112581729889,226.98544132709503,111.29744011163712,-0.0390782505273819,224.23758971691132,92.61684066057205,-0.07679733633995056,226.97559213638306,114.49278861284256,-0.09474272280931473,228.67664659023285,125.45083606243134,-0.10507744550704956,251.13703632354736,113.96718788146973,-0.041705988347530365,250.19301438331604,97.24352824687958,-0.08537410199642181,244.412047624588,119.8051928281784,-0.09934917092323303,241.2053495645523,128.8304878473282,-0.10452473908662796,274.54742527008057,121.60333561897278,-0.04905132204294205,277.6102331876755,104.06780743598938,-0.09526659548282623,262.65233743190765,125.40808767080307,-0.09856013208627701,251.00079321861267,139.789297580719,-0.09204915910959244,296.3561712503433,132.81060147285461,-0.0580323226749897,314.39538753032684,107.17823994159698,-0.09476997703313828,327.70844423770905,91.02843481302261,-0.10921473056077957,339.1910276412964,73.26890408992767,-0.1147608608007431
I,217.8869116306305,304.6941292285919,-1.0471078439877601e-06,184.1142773628235,270.44222593307495,-0.045931603759527206,162.00088143348694,225.97887992858887,-0.042000383138656616,156.6102147102356,183.69994521141052,-0.03467531502246857,161.61964058876038,164.57880973815918,-0.005659826099872589,186.84999525547028,190.86205005645752,0.047202449291944504,157.7499508857727,167.50497817993164,-0.025371095165610313,164.82401609420776,202.88758039474487,-0.07086528092622757,162.78157353401184,202.6144242286682,-0.08479338139295578,198.4667992591858,188.80994737148285,0.05584609881043434,173.55037033557892,162.40156710147858,-0.05637124180793762,184.7015517950058,210.86740970611572,-0.11123552918434143,192.81579613685608,218.27970385551453,-0.1063716858625412,202.15001344680786,184.574294090271,0.051139041781425476,178.20373058319092,162.3931187391281,-0.049797914922237396,189.56005096435547,208.86512517929077,-0.07135480642318726,200.70586442947388,211.31055235862732,-0.041252583265304565,199.40617561340332,177.95408487319946,0.04532686248421669,185.642751455307,158.06066036224365,0.01889241859316826,188.35347533226013,185.85390388965607,0.03424863889813423,199.4952118396759,191.63533568382263,0.06860804557800293
I,281.4260479211807,266.215052485466,-1.0795033631438855e-06,312.61291694641113,242.71508026123047,-0.05357978120446205,332.28319323062897,211.7279634475708,-0.0852903500199318,315.6740461587906,186.3959767818451,-0.11537814140319824,285.18374836444855,181.32857078313828,-0.1392831802368164,301.7945120334625,173.74112886190414,-0.04815410077571869,305.4848618507385,155.05377781391144,-0.0944042056798935,307.0121363401413,180.6721184849739,-0.11477672308683395,306.20397436618805,195.76151621341705,-0.12093353271484375,275.4566831588745,178.13221663236618,-0.04582223296165466,278.27889752388,159.14425820112228,-0.1007155328989029,289.5668897628784,186.22020030021667,-0.11882923543453217,296.12856662273407,200.9876788854599,-0.1215909942984581,251.32070517539978,186.0473154783249,-0.05068207159638405,251.44044721126556,164.15652912855148,-0.1099018082022667,273.65884494781494,185.5550047159195,-0.11686229705810547,287.1565661430359,201.17877888679504,-0.10747848451137543,227.32154595851898,197.5467176437378,-0.058738403022289276,207.81067526340485,172.68370354175568,-0.08691641688346863,197.19386684894562,159.11914402246475,-0.09053589403629303,185.4413989186287,142.75458127260208,-0.0893792137503624
I,189.59399461746216,250.14104843139648,-8.599546958976134e-07,152.81217098236084,244.2249298095703,-0.09335754066705704,134.56603288650513,230.6107521057129,-0.15836240351200104,161.3863706588745,228.13339233398438,-0.2110842764377594,196.92226648330688,227.93548107147217,-0.2514246702194214,151.50527954101562,171.5768575668335,-0.17384126782417297,164.36808109283447,158.65237712860107,-0.24859574437141418,167.6053524017334,187.63251304626465,-0.2610372304916382,163.69410753250122,191.8776512145996,-0.26412826776504517,187.92644739151,168.35088729858398,-0.15861406922340393,198.66092205047607,168.0917501449585,-0.24490924179553986,193.81909370422363,208.15203189849854,-0.24278445541858673,184.62228775024414,212.84022331237793,-0.23379378020763397,220.86033821105957,174.77341890335083,-0.1502329260110855,233.0364227294922,166.92798137664795,-0.2417660653591156,221.49252891540527,205.19204139709473,-0.22431401908397675,207.2897434234619,218.1913137435913,-0.19627173244953156,248.39088916778564,184.33208465576172,-0.14801707863807678,269.5016860961914,153.48361730575562,-0.22205102443695068,282.65604972839355,134.2682957649231,-0.23690013587474823,293.7197208404541,108.67316722869873,-0.2365170568227768
I,291.32290601730347,290.7173547744751,-1.0142574637939106e-06,322.90542793273926,269.2895746231079,-0.05142990127205849,344.70735216140747,238.47992086410522,-0.08182978630065918,330.1514582633972,213.02109050750732,-0.11015043407678604,300.5829076766968,206.9782419204712,-0.1327231377363205,314.8551034927368,197.27168798446655,-0.044357575476169586,320.5837860107422,179.1098120212555,-0.08872956037521362,321.28786754608154,202.7992444038391,-0.11043190211057663,320.5117983818054,217.473388671875,-0.11775077879428864,288.856050491333,200.79305362701416,-0.04140447825193405,293.6538004875183,183.61893391609192,-0.09357890486717224,303.65893602371216,209.38729238510132,-0.11357742547988892,309.3301639556885,223.8165946006775,-0.11752420663833618,265.0162057876587,208.09609460830688,-0.04531264305114746,265.8718328475952,188.1248197555542,-0.10171619057655334,286.9513339996338,207.7254319190979,-0.11226002871990204,300.2590684890747,222.27270412445068,-0.10554821044206619,241.47669506072998,219.15396451950073,-0.051904160529375076,222.28326511383057,194.0361466407776,-0.07950346916913986,210.8389377593994,180.73223233222961,-0.08437113463878632,198.82763481140137,165.2336883544922,-0.0835234671831131
I,287.23999071121216,292.8568902015686,-9.621638810131117e-07,319.7232074737549,268.86380434036255,-0.04787633568048477,340.6375434398651,237.22218441963196,-0.07695604860782623,326.3028931617737,210.31912970542908,-0.10519444942474365,296.24992203712463,205.1918008327484,-0.1271861344575882,313.9886302947998,198.0870349407196,-0.04305465146899223,316.43594312667847,179.84598636627197,-0.08306488394737244,318.1799647808075,206.58797097206116,-0.09868469089269638,317.91258692741394,220.32337856292725,-0.10338729619979858,286.50710821151733,201.6715508699417,-0.04165291041135788,291.1495568752289,184.2285716533661,-0.08934391289949417,301.528915643692,212.6431167125702,-0.1028822809457779,306.40460777282715,225.38479614257812,-0.10440409928560257,261.97108912467957,209.39062523841858,-0.04659663140773773,263.20832562446594,188.48498249053955,-0.09922895580530167,283.80899357795715,210.97541856765747,-0.10199712216854095,295.5502407550812,225.80541038513184,-0.09215744584798813,238.06763672828674,220.37838649749756,-0.05448785424232483,219.88410091400146,196.4351761341095,-0.0798264667391777,209.9016833305359,182.8938925266266,-0.08151837438344955,199.06693744659424,165.4197257757187,-0.07946213334798813
I,187.50944882631302,264.1855208873749,-1.0149443596674246e-06,149.4595184326172,253.38922488689423,-0.09429092705249786,131.48823618888855,236.887442111969,-0.16215497255325317,160.30547779798508,234.34506213665009,-0.21775518357753754,202.08835673332214,239.62560510635376,-0.2605910897254944,152.98631715774536,177.95256632566452,-0.17201073467731476,162.89215981960297,170.29807418584824,-0.24659039080142975,166.8311988711357,208.43286049365997,-0.26240721344947815,164.1142676472664,215.67578840255737,-0.2674993872642517,189.22215288877487,177.42251932621002,-0.15697793662548065,197.38216280937195,176.62875950336456,-0.2383832037448883,194.80734211206436,216.95643186569214,-0.23934531211853027,188.57266235351562,220.21881794929504,-0.23336048424243927,221.8178905248642,185.64659225940704,-0.14834831655025482,232.32085597515106,179.30002462863922,-0.2359960824251175,221.64701628684998,216.72138786315918,-0.22382748126983643,208.506329536438,227.04455935955048,-0.1992521584033966,249.4198089838028,195.98568165302277,-0.1454734355211258,268.8749428987503,163.85010409355164,-0.21086186170578003,281.91540145874023,144.5134173631668,-0.22242198884487152,292.6686408519745,118.41232413053513,-0.22084037959575653
I,242.40883255004883,304.24250292778015,-1.1314912171656033e-06,199.89176845550537,274.017897605896,-0.059984225779771805,177.29128646850586,229.66207838058472,-0.10048213601112366,204.89159059524536,199.6389992237091,-0.14139814674854279,247.66808009147644,196.4379951953888,-0.17104150354862213,200.90006017684937,186.06905150413513,-0.06183042377233505,200.23449039459229,157.0761798620224,-0.1273396611213684,205.1283802986145,196.20535969734192,-0.15463413298130035,211.4010887145996,214.4617702960968,-0.16573555767536163,238.69929242134094,188.25357341766357,-0.060248322784900665,240.04178524017334,161.4582999944687,-0.1297241449356079,240.22282361984253,202.92688751220703,-0.14202193915843964,241.6253399848938,216.16067504882812,-0.14157117903232574,273.12320923805237,196.16967129707336,-0.06899233907461166,280.37000799179077,174.07623839378357,-0.1463879644870758,268.76591992378235,218.22458338737488,-0.138686865568161,259.67234086990356,244.24263095855713,-0.11525561660528183,306.77918815612793,208.23546624183655,-0.08261216431856155,326.625550031662,168.8644573688507,-0.128301739692688,340.4635856151581,145.4486299753189,-0.13507986068725586,351.3732841014862,118.24147653579712,-0.13350550830364227
I,149.988055229187,309.4517230987549,-1.181077436740452e-06,190.68317413330078,281.20765686035156,-0.0750439316034317,214.24920558929443,239.93139266967773,-0.11781251430511475,185.90502738952637,205.4351568222046,-0.15454626083374023,145.912504196167,194.4955348968506,-0.17922556400299072,188.8214349746704,190.17224311828613,-0.08552020788192749,188.64237070083618,166.9166922569275,-0.14760643243789673,185.29329299926758,203.04276943206787,-0.16995355486869812,184.1940402984619,217.10431575775146,-0.17862625420093536,150.39256811141968,191.1059856414795,-0.08172865211963654,150.69923400878906,169.69904899597168,-0.14675194025039673,156.14120960235596,210.16876697540283,-0.15697944164276123,160.53787469863892,216.41550064086914,-0.1586034893989563,116.70422554016113,199.7887134552002,-0.08780493587255478,112.10446357727051,177.19650268554688,-0.16677863895893097,129.09454107284546,221.4838743209839,-0.16052451729774475,138.5770559310913,245.2489137649536,-0.14213243126869202,83.40975046157837,210.47286987304688,-0.09880141913890839,65.35162329673767,170.83739042282104,-0.1443210393190384,53.44595909118652,146.96569442749023,-0.14711038768291473,39.11932706832886,115.40873050689697,-0.14597488939762115
I,248.03674221038818,314.28112983703613,-1.0878349030463141e-06,202.66828536987305,280.452299118042,-0.06297240406274796,181.43272399902344,235.24184226989746,-0.10456834733486176,212.55967617034912,206.62798881530762,-0.14565221965312958,258.09669494628906,202.86855697631836,-0.17400486767292023,205.31868934631348,191.05136394500732,-0.061920616775751114,205.63795566558838,162.0578169822693,-0.12681999802589417,210.35678386688232,202.53260135650635,-0.15401433408260345,216.09885692596436,218.70012283325195,-0.16634690761566162,244.09716129302979,196.3696002960205,-0.05973677337169647,245.79973220825195,168.94601583480835,-0.12992824614048004,243.75314712524414,209.6634864807129,-0.14308471977710724,243.54698657989502,221.84860706329346,-0.14387018978595734,279.42333221435547,206.85768127441406,-0.06783591210842133,285.4170322418213,180.06339073181152,-0.14410705864429474,272.93670177459717,223.50409030914307,-0.13322067260742188,264.070200920105,248.67424964904785,-0.10869763791561127,312.47310638427734,220.7146167755127,-0.08137050271034241,333.3472013473511,183.24774503707886,-0.1266699880361557,348.12822341918945,160.0851058959961,-0.13177575170993805,360.63060760498047,132.05969333648682,-0.12909582257270813
I,198.0216817855835,316.57297825813293,-6.59114505197067e-07,245.51806092262268,301.8205361366272,-0.08245831727981567,282.41271793842316,259.45021307468414,-0.12462226301431656,263.29410779476166,210.11460041999817,-0.16013966500759125,218.8374502658844,188.2701359987259,-0.18128548562526703,279.18491792678833,197.78012251853943,-0.05935700237751007,293.19658958911896,163.34079372882843,-0.13652417063713074,277.2306400537491,198.6122823357582,-0.17175661027431488,265.2265577316284,222.37974679470062,-0.17709432542324066,240.45729506015778,186.9741446375847,-0.05182729661464691,246.45683157444,153.92634677886963,-0.13250388205051422,241.3298317193985,187.85261017084122,-0.15507127344608307,241.0748175382614,204.61187934875488,-0.1486486941576004,202.48161071538925,184.15400916337967,-0.05895449221134186,200.39755100011826,167.49726110696793,-0.1413547843694687,203.87943351268768,214.0956094264984,-0.1459573656320572,206.39542984962463,245.59583806991577,-0.12144782394170761,165.83442974090576,184.69049966335297,-0.07214216142892838,167.5424052476883,142.9028034210205,-0.09993637353181839,169.76834654808044,119.71214580535889,-0.09199924021959305,173.31329292058945,95.66137191653252,-0.07695936411619186
