class_type,pergelangan_X,pergelangan_Y,pergelangan_Z,ibujari_CmcX,ibujari_CmcY,ibujari_CmcZ,ibujari_McpX,ibujari_McpY,ibujari_McpZ,ibujari_IpX,ibujari_IpY,ibujari_IpZ,ibujari_TipX,ibujari_TipY,ibujari_TipZ,telunjuk_McpX,telunjuk_McpY,telunjuk_McpZ,telunjuk_PipX,telunjuk_PipY,telunjuk_PipZ,telunjuk_DipX,telunjuk_DipY,telunjuk_DipZ,telunjuk_TipX,telunjuk_TipY,telunjuk_TipZ,tengah_McpX,tengah_McpY,tengah_McpZ,tengah_PipX,tengah_PipY,tengah_PipZ,tengah_DipX,tengah_DipY,tengah_DipZ,tengah_TipX,tengah_TipY,tengah_TipZ,manis_McpX,manis_McpY,manis_McpZ,manis_PipX,manis_PipY,manis_PipZ,manis_DipX,manis_DipY,manis_DipZ,manis_TipX,manis_TipY,manis_TipZ,kelingking_McpX,kelingking_McpY,kelingking_McpZ,kelingking_PipX,kelingking_PipY,kelingking_PipZ,kelingking_DipX,kelingking_DipY,kelingking_DipZ,kelingking_TipX,kelingking_TipY,kelingking_TipZ
W,557.5500726699829,2472.127318382263,6.487083936690397e-08,849.3496477603912,2344.9130058288574,-0.06977324187755585,1044.42697763443,1990.2158975601196,-0.08313490450382233,1219.2955613136292,1719.428300857544,-0.08942043036222458,1384.8012685775757,1545.4809665679932,-0.09351575374603271,758.7208449840546,1589.2412066459656,-0.03022218868136406,750.4394352436066,1258.2933604717255,-0.05163997784256935,731.126993894577,1049.3443608283997,-0.06210274249315262,712.861955165863,883.7747275829315,-0.07263532280921936,545.5487072467804,1687.739610671997,-0.015811862424016,322.3578929901123,1504.4302940368652,-0.08019064366817474,364.0264570713043,1753.7283897399902,-0.09871561080217361,460.260272026062,1955.0058245658875,-0.09200462698936462,378.4659057855606,1829.1149139404297,-0.010933023877441883,237.43370175361633,1787.1326208114624,-0.09054671227931976,377.9672831296921,2025.3349542617798,-0.10276298969984055,523.5667079687119,2148.738920688629,-0.08707436919212341,264.5270526409149,1977.4165749549866,-0.010152927599847317,194.47477161884308,1941.6836500167847,-0.07452023029327393,298.9937514066696,2120.5040216445923,-0.08718319982290268,438.44984471797943,2201.980769634247,-0.08022549748420715
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,898.7576365470886,2761.965036392212,-1.7194602719428076e-07,1139.9320363998413,2493.137776851654,-0.051385004073381424,1220.8932638168335,2091.978907585144,-0.05999024957418442,1316.3831233978271,1780.4224491119385,-0.06628367304801941,1428.603082895279,1582.9592943191528,-0.07161422073841095,828.7518918514252,1819.4092512130737,-0.020800217986106873,712.710902094841,1483.5984706878662,-0.042371511459350586,629.8741400241852,1300.887107849121,-0.05456104502081871,566.8361485004425,1146.006166934967,-0.06681041419506073,654.3478220701218,1973.7993478775024,-0.016281183809041977,397.5452184677124,1845.871925354004,-0.08311861008405685,540.0474071502686,2067.2900676727295,-0.10356021672487259,717.724621295929,2243.8305616378784,-0.0980125293135643,531.3778817653656,2152.205228805542,-0.018916655331850052,378.68133187294006,2126.348912715912,-0.0934804156422615,588.0946218967438,2299.371600151062,-0.10290940850973129,763.8347446918488,2390.5792236328125,-0.08739829063415527,449.35306906700134,2323.887348175049,-0.025139784440398216,381.7575126886368,2312.495470046997,-0.08221220970153809,540.2856767177582,2441.7906403541565,-0.09236374497413635,692.1796202659607,2482.143759727478,-0.0856306180357933
W,556.7180067300797,2449.854612350464,1.2260683490694646e-07,837.594598531723,2331.274151802063,-0.07246243208646774,1035.2362990379333,1982.8927516937256,-0.0892513245344162,1217.740148305893,1718.643307685852,-0.09849001467227936,1389.7889256477356,1547.5741624832153,-0.10549665987491608,758.9040398597717,1590.3090834617615,-0.03622760996222496,753.1548142433167,1257.5659453868866,-0.06195748969912529,736.532673239708,1043.8166856765747,-0.07524192333221436,720.3450053930283,876.8420219421387,-0.08748849481344223,552.3679107427597,1680.133581161499,-0.021586906164884567,325.8308619260788,1508.2790851593018,-0.09109395742416382,365.4554933309555,1762.51620054245,-0.11162091791629791,461.46270632743835,1962.517261505127,-0.10559028387069702,382.5216740369797,1813.1319880485535,-0.016460146754980087,230.74986040592194,1778.312623500824,-0.0990702360868454,368.6588555574417,2021.8800902366638,-0.10896845906972885,517.0191675424576,2146.4343667030334,-0.09115288406610489,263.9436274766922,1958.304226398468,-0.015735134482383728,180.10590970516205,1924.7844815254211,-0.08122489601373672,283.5232615470886,2106.0585379600525,-0.09155333042144775,422.28859663009644,2186.7586970329285,-0.08244402706623077
W,2757.261872291565,2395.099639892578,-5.34454045464372e-07,2327.4062275886536,2199.4128227233887,-0.01554636750370264,2043.4913635253906,1924.8114824295044,-0.012239874340593815,1824.3075013160706,1643.6741352081299,-0.013044106774032116,1611.7490530014038,1548.547625541687,-0.009918207302689552,2247.4350929260254,1491.3609623908997,0.016861723735928535,2171.3570952415466,1058.5259199142456,-0.01270073838531971,2150.9242057800293,828.6255598068237,-0.03504953160881996,2121.904492378235,625.3001689910889,-0.05239372327923775,2481.292247772217,1488.4595274925232,0.005454469006508589,2516.5942311286926,1261.7985606193542,-0.07334903627634048,2515.8167481422424,1611.8293404579163,-0.09231945127248764,2503.595530986786,1882.9371929168701,-0.08316300064325333,2703.5096883773804,1576.648235321045,-0.009949186816811562,2730.0631999969482,1437.6601874828339,-0.08606830984354019,2677.613139152527,1777.3270010948181,-0.07544443011283875,2623.7838864326477,1972.8814959526062,-0.04557269811630249,2895.792067050934,1716.108798980713,-0.02551487274467945,2920.2826023101807,1616.9496774673462,-0.0679716020822525,2838.4584188461304,1850.6970405578613,-0.051289331167936325,2770.7680463790894,1965.2942419052124,-0.026834389194846153
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,248.3929842710495,2042.3780679702759,-1.1100806318609102e-07,564.806878566742,2004.0814876556396,-0.059912580996751785,887.059897184372,1769.8302268981934,-0.07329662889242172,1167.8963899612427,1606.5459251403809,-0.08139732480049133,1394.8931694030762,1526.1427760124207,-0.08724673092365265,792.9899096488953,1295.3839302062988,-0.026410061866044998,909.0941548347473,973.5410213470459,-0.04580724239349365,957.9284191131592,780.8163464069366,-0.05722857266664505,1000.9109973907471,623.2705414295197,-0.06939435005187988,557.6255321502686,1292.4904525279999,-0.016650939360260963,425.58176815509796,1051.2354969978333,-0.07828123867511749,384.18348133563995,1313.538819551468,-0.0983969196677208,401.6861021518707,1553.93385887146,-0.09614953398704529,342.12255477905273,1345.9258675575256,-0.01477772369980812,223.13055396080017,1204.939752817154,-0.08537469804286957,268.90379190444946,1459.2881798744202,-0.09685051441192627,348.96115958690643,1648.0611562728882,-0.08581972122192383,169.88825798034668,1427.1577298641205,-0.017070133239030838,100.86116194725037,1346.50120139122,-0.07290907949209213,128.52086126804352,1537.0582938194275,-0.08511591702699661,220.65295279026031,1678.200602531433,-0.08145510405302048
W,245.3300803899765,2017.2341465950012,-2.4019962552301877e-07,576.9626498222351,2003.7667751312256,-0.058514323085546494,900.8052349090576,1756.3830614089966,-0.06926649063825607,1175.9695708751678,1581.6185474395752,-0.075178362429142,1398.1448113918304,1513.6635303497314,-0.07910972088575363,803.6078810691833,1278.2251238822937,-0.027555376291275024,922.5594699382782,949.933648109436,-0.047200851142406464,974.2804169654846,765.9280300140381,-0.05747860297560692,1017.2840058803558,621.5155720710754,-0.06842084228992462,554.7434091567993,1284.3347489833832,-0.01851704716682434,417.8864657878876,1031.8293571472168,-0.08285824209451675,371.17208540439606,1286.044031381607,-0.10372224450111389,382.2566717863083,1527.430772781372,-0.10047978162765503,334.8893076181412,1344.69473361969,-0.016896696761250496,217.26402640342712,1219.8295891284943,-0.09137704968452454,265.1502639055252,1477.452278137207,-0.10393772274255753,348.4742045402527,1665.3896570205688,-0.09200415760278702,162.2208058834076,1430.5304288864136,-0.018928559496998787,103.47720980644226,1357.316493988037,-0.07682332396507263,133.8198333978653,1549.9808192253113,-0.08882492780685425,228.95537316799164,1691.6967630386353,-0.08436813950538635
W,2783.108711242676,2363.7102842330933,-5.940902383372304e-07,2343.9760208129883,2183.937907218933,-0.012425540015101433,2054.763436317444,1924.240529537201,-0.007896305993199348,1829.90562915802,1638.9065980911255,-0.008059646934270859,1615.7650351524353,1549.915373325348,-0.004524602089077234,2258.70144367218,1472.8820621967316,0.01886778511106968,2162.0839834213257,1041.9998466968536,-0.0070166694931685925,2134.8372101783752,811.8960857391357,-0.028356138616800308,2099.7106432914734,613.653302192688,-0.0452570915222168,2490.8475279808044,1466.0420715808868,0.007570863235741854,2517.664074897766,1246.4187741279602,-0.06638285517692566,2516.20352268219,1585.9095454216003,-0.0861254557967186,2509.258031845093,1856.3278913497925,-0.07941640913486481,2714.0339612960815,1547.0727682113647,-0.007028405554592609,2732.9381704330444,1415.370225906372,-0.07674037665128708,2678.321599960327,1748.5638856887817,-0.06882836669683456,2627.0540356636047,1941.8172240257263,-0.04330212250351906,2906.906247138977,1678.4377098083496,-0.021578429266810417,2930.979073047638,1586.06618642807,-0.05986224487423897,2841.625928878784,1816.5923953056335,-0.04496706277132034,2770.3574895858765,1934.4402551651,-0.023047659546136856
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,2785.859227180481,2342.7711725234985,-5.55027497739502e-07,2346.122145652771,2161.8273854255676,-0.015035848133265972,2060.682713985443,1907.4254035949707,-0.011383633129298687,1836.5449905395508,1630.8059692382812,-0.011742406524717808,1620.9933757781982,1543.8086986541748,-0.007432218175381422,2248.9702105522156,1461.2115025520325,0.019478749483823776,2148.322820663452,1029.4201970100403,-0.00658556679263711,2121.7111945152283,802.2226095199585,-0.025776071473956108,2087.0883464813232,603.3951044082642,-0.04087356477975845,2479.590117931366,1449.1419196128845,0.009877488948404789,2504.112482070923,1218.3288037776947,-0.06660664081573486,2509.1904401779175,1569.830596446991,-0.08428852260112762,2507.4115991592407,1844.8278307914734,-0.07464829832315445,2701.333522796631,1527.8409719467163,-0.0035367857199162245,2718.9399003982544,1383.4147453308105,-0.07619869709014893,2673.893451690674,1726.385235786438,-0.06508006900548935,2632.275938987732,1922.8659868240356,-0.03559064492583275,2896.324574947357,1657.669186592102,-0.01705133356153965,2915.185511112213,1554.639458656311,-0.05589647591114044,2830.8956623077393,1791.3556694984436,-0.03912016749382019,2765.653431415558,1911.09037399292,-0.015357534401118755
W,598.9784449338913,2515.0355100631714,5.963868687786089e-08,879.0424168109894,2364.478290081024,-0.06678922474384308,1061.0486268997192,2005.5647492408752,-0.07785110175609589,1232.62220621109,1732.8813672065735,-0.08260764926671982,1390.4137015342712,1559.2539310455322,-0.08535176515579224,756.9183111190796,1615.6654357910156,-0.022946342825889587,743.9488917589188,1285.705804824829,-0.04214882105588913,722.7406650781631,1081.3532173633575,-0.051498375833034515,703.4576833248138,921.2083518505096,-0.061043936759233475,557.1919977664948,1718.5606956481934,-0.009332851506769657,331.61477744579315,1538.933515548706,-0.07103855907917023,382.12108612060547,1780.3419828414917,-0.08990714699029922,485.4269027709961,1975.6430983543396,-0.08330243825912476,401.7104208469391,1863.114595413208,-0.005054160952568054,264.74279165267944,1829.9841284751892,-0.08151629567146301,411.72435879707336,2053.6542534828186,-0.09465813636779785,557.0898950099945,2169.0664887428284,-0.07970091700553894,291.7257696390152,2012.2700929641724,-0.004846024326980114,223.44200313091278,1987.7450466156006,-0.06613729149103165,333.16174149513245,2155.655801296234,-0.07916499674320221,468.97056698799133,2225.910544395447,-0.0727260485291481
W,652.2037088871002,2564.0140771865845,4.141893583664569e-08,929.4024109840393,2397.080361843109,-0.06709016859531403,1096.4428782463074,2019.2883610725403,-0.07926502078771591,1259.667992591858,1738.951027393341,-0.08518318831920624,1417.666733264923,1565.2676224708557,-0.0894528180360794,767.1955525875092,1645.0862288475037,-0.025035275146365166,736.2842112779617,1317.255198955536,-0.04670928791165352,701.9892632961273,1117.0125603675842,-0.05829418823122978,674.2547750473022,957.6872885227203,-0.06981617212295532,571.5250074863434,1753.4058094024658,-0.01260089036077261,339.43162858486176,1587.3250365257263,-0.07918711751699448,409.0886414051056,1829.8235535621643,-0.1000799834728241,525.1330733299255,2020.0647711753845,-0.09380868077278137,423.04323613643646,1904.573142528534,-0.009509731084108353,278.1423479318619,1885.6555223464966,-0.09032973647117615,443.9612478017807,2099.6620059013367,-0.10434616357088089,600.1828908920288,2204.6647667884827,-0.08899589627981186,325.8834332227707,2060.4604482650757,-0.010501616634428501,255.4449588060379,2055.2172660827637,-0.07518264651298523,381.7366361618042,2219.514012336731,-0.08950304985046387,522.1577882766724,2276.147782802582,-0.08343417197465897
W,729.4476628303528,2633.7236166000366,3.249436630881064e-08,979.8953533172607,2425.2394437789917,-0.06897298991680145,1120.115876197815,2042.2130227088928,-0.08173671364784241,1276.438593864441,1755.9664249420166,-0.08785790205001831,1427.6266694068909,1572.0325112342834,-0.09134723991155624,780.735433101654,1705.2456736564636,-0.02254101075232029,721.6453403234482,1371.7716336250305,-0.04330071061849594,667.499765753746,1173.4789609909058,-0.05440470203757286,630.7174265384674,1013.531506061554,-0.06524885445833206,592.6621556282043,1833.3113193511963,-0.007816271856427193,343.674972653389,1682.9184293746948,-0.07361342012882233,431.4856231212616,1917.478859424591,-0.09371300041675568,568.4957206249237,2100.857377052307,-0.08627728372812271,452.532023191452,1999.1122484207153,-0.0028562061488628387,296.5548634529114,1992.1578168869019,-0.081914983689785,472.3200649023056,2189.006209373474,-0.09595388174057007,641.4079964160919,2279.591917991638,-0.08020615577697754,368.09760332107544,2160.8104705810547,-0.0023253499530255795,290.52986204624176,2157.2386622428894,-0.06378346681594849,430.23642897605896,2305.678367614746,-0.07717452198266983,583.9184671640396,2348.7215638160706,-0.07049454003572464
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,2445.268392562866,1755.4056644439697,-2.2078184613860685e-08,2486.059069633484,1714.0275835990906,0.03471333533525467,2496.224105358124,1684.8081350326538,0.0692688375711441,2493.5404658317566,1690.6519532203674,0.09672970324754715,2491.14990234375,1672.2407341003418,0.12324663996696472,2520.6465125083923,1639.8884654045105,0.09762955456972122,2502.6682019233704,1649.6742367744446,0.13786037266254425,2513.1075382232666,1665.271818637848,0.15845032036304474,2520.9819674491882,1673.9455461502075,0.17208413779735565,2472.5682735443115,1652.332842350006,0.09643114358186722,2461.143672466278,1670.5657839775085,0.14249232411384583,2464.195668697357,1682.820439338684,0.15598644316196442,2469.194233417511,1697.057068347931,0.16405923664569855,2433.8216185569763,1675.6040453910828,0.0943160355091095,2436.1279606819153,1684.3843460083008,0.1268528401851654,2428.1108379364014,1703.8148045539856,0.12248686701059341,2432.2997331619263,1718.6577916145325,0.11881683766841888,2405.1924347877502,1689.32443857193,0.09444918483495712,2395.401656627655,1706.1100602149963,0.11506669968366623,2393.6787843704224,1725.2697944641113,0.11340060830116272,2407.7961444854736,1739.5761609077454,0.11192008852958679
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,628.4236013889313,2545.9547638893127,6.419418951963962e-08,903.6745727062225,2378.2745003700256,-0.06834888458251953,1077.9646933078766,2014.593243598938,-0.08214358240365982,1249.8645186424255,1741.314947605133,-0.08938413113355637,1415.9161448478699,1567.2461986541748,-0.09471463412046432,767.9369151592255,1624.0485906600952,-0.023381808772683144,737.9700243473053,1298.5304296016693,-0.04392840340733528,706.6499590873718,1094.9281454086304,-0.05585499107837677,682.8182190656662,934.4619512557983,-0.06769480556249619,571.250706911087,1730.8863401412964,-0.009692276827991009,330.49003779888153,1561.3435506820679,-0.07444418221712112,392.21714437007904,1802.5858998298645,-0.09592445939779282,505.2880793809891,1998.6366033554077,-0.0904860869050026,417.46871173381805,1879.7312378883362,-0.005413506645709276,257.8519284725189,1853.4030318260193,-0.08532784134149551,421.18433117866516,2072.0481276512146,-0.10019943118095398,581.3651829957962,2186.6989731788635,-0.08543507009744644,319.38010454177856,2034.8775386810303,-0.005216625519096851,238.00358176231384,2019.0575122833252,-0.06915035843849182,363.52309584617615,2187.561571598053,-0.08337932825088501,509.92414355278015,2253.5170912742615,-0.07717987149953842
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,2440.1405453681946,2540.0490760803223,-2.1386469484241388e-07,2151.733875274658,2388.964891433716,-0.045886363834142685,1929.2448163032532,2023.173987865448,-0.0594940185546875,1764.959692955017,1727.3976802825928,-0.0720735490322113,1575.1002430915833,1566.136658191681,-0.08303899317979813,2208.806812763214,1621.1282014846802,-0.024073412641882896,2251.953184604645,1263.0432844161987,-0.059753187000751495,2275.404453277588,1064.9313926696777,-0.07925037294626236,2291.9000387191772,892.3238217830658,-0.09425155073404312,2427.6965260505676,1689.5686984062195,-0.028923658654093742,2652.823805809021,1477.7775406837463,-0.11245561391115189,2593.403935432434,1748.022973537445,-0.13619157671928406,2488.190174102783,1953.859269618988,-0.12818458676338196,2599.7536182403564,1803.7278056144714,-0.039938732981681824,2755.005955696106,1749.4288086891174,-0.12049136310815811,2613.0573749542236,1994.858980178833,-0.12475939840078354,2474.965989589691,2126.892328262329,-0.10450053960084915,2707.0829272270203,1955.4444551467896,-0.05342387035489082,2779.3427109718323,1969.1689610481262,-0.10772194713354111,2653.935492038727,2151.7707109451294,-0.11000145226716995,2539.9205088615417,2232.1996092796326,-0.097737155854702
W,256.40514492988586,2052.622675895691,-8.422819774978052e-08,581.0702294111252,2009.6901655197144,-0.064876988530159,902.1145105361938,1763.1849646568298,-0.07774458080530167,1184.8633289337158,1601.606547832489,-0.08502273261547089,1403.9530456066132,1521.8930840492249,-0.09025075286626816,779.1802883148193,1298.0340421199799,-0.030134467408061028,905.2177369594574,966.642826795578,-0.052872393280267715,957.1384191513062,784.7349643707275,-0.06420596688985825,1009.1657638549805,637.2344791889191,-0.07462511211633682,546.4451014995575,1310.9258115291595,-0.018291359767317772,423.19223284721375,1065.459430217743,-0.08581174910068512,388.4490877389908,1310.7296526432037,-0.10604573786258698,413.7505888938904,1540.5945181846619,-0.09994228929281235,337.46275305747986,1373.6695647239685,-0.015083735808730125,219.8934406042099,1313.3976459503174,-0.09317610412836075,260.6371343135834,1571.8651413917542,-0.10517486184835434,345.07790207862854,1735.8906269073486,-0.08962780237197876,170.1488345861435,1454.1932344436646,-0.016174117103219032,107.69082605838776,1421.9732880592346,-0.07458154857158661,138.39291036128998,1624.900460243225,-0.08470366895198822,232.78529942035675,1745.8332180976868,-0.0771101787686348
