class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
N,806.8242073059082,1427.4075031280518,-1.2777575193467783e-06,586.2308144569397,1242.9804801940918,-0.07671789079904556,467.00116991996765,967.2402143478394,-0.12734803557395935,599.4348526000977,843.9977765083313,-0.1754605621099472,843.6802625656128,814.5520091056824,-0.21201983094215393,583.307147026062,602.4842262268066,-0.05938118323683739,534.4048738479614,499.4519352912903,-0.16169872879981995,525.0484943389893,754.3250322341919,-0.22622399032115936,548.623263835907,907.958984375,-0.261528879404068,817.2018527984619,609.3240976333618,-0.06412512063980103,756.7355632781982,519.7110176086426,-0.1763956993818283,693.7911510467529,811.1381530761719,-0.21189722418785095,680.8525323867798,933.0825805664062,-0.21188437938690186,1020.65110206604,692.2186613082886,-0.08351941406726837,953.7450075149536,720.9081053733826,-0.17098838090896606,861.8838787078857,970.8502888679504,-0.15715304017066956,832.5889110565186,1022.6707458496094,-0.12762711942195892,1184.7774982452393,806.3385486602783,-0.11259710043668747,1100.7665395736694,896.8963027000427,-0.1512519270181656,1024.790644645691,1045.5377101898193,-0.13347193598747253,1016.5340900421143,1038.3522510528564,-0.11150283366441727
N,2256.7028188705444,2245.961298942566,-4.207663550914731e-07,2126.430130004883,2120.63614654541,-0.017310937866568565,2102.2146892547607,1971.9558539390564,-0.02928151562809944,2191.2827825546265,1852.0943593978882,-0.04259510710835457,2297.521719932556,1790.2481904029846,-0.05280018597841263,2114.7689151763916,1846.4700536727905,-0.012418747879564762,2111.6405868530273,1706.168782711029,-0.04381047934293747,2138.585457801819,1814.0639548301697,-0.0623917430639267,2140.9853553771973,1909.292776107788,-0.06937187910079956,2231.45619392395,1851.4481310844421,-0.016455447301268578,2219.215693473816,1684.889398574829,-0.04871010035276413,2220.396022796631,1806.3251419067383,-0.060654304921627045,2201.6346073150635,1912.003348350525,-0.06023210287094116,2341.179585456848,1882.0948786735535,-0.024369142949581146,2321.746459007263,1823.5781712532043,-0.05571296438574791,2269.8002529144287,1963.0610284805298,-0.05626631900668144,2212.6109075546265,2059.0152106285095,-0.04716520383954048,2436.1809396743774,1929.0485763549805,-0.03381762653589249,2388.784589767456,1902.6551723480225,-0.049062229692935944,2322.1315956115723,1983.451644897461,-0.04419678822159767,2258.063163757324,2045.9518175125122,-0.03604917973279953
N,1112.051878452301,2032.2413635253906,-1.9022930928258575e-06,765.405380487442,1843.1854934692383,-0.04566711559891701,532.8407871723175,1604.1199779510498,-0.09567323327064514,541.4315850734711,1394.816167831421,-0.15940111875534058,715.0200476646423,1260.733486175537,-0.21660052239894867,732.456734418869,1172.350399017334,-0.010788879357278347,602.5196850299835,983.7145614624023,-0.12995870411396027,542.3002731800079,1160.7949333190918,-0.20953305065631866,536.4900870323181,1369.8368797302246,-0.2443532943725586,934.9944634437561,1164.0374908447266,-0.04322883114218712,780.9672417640686,901.73166847229,-0.1674688160419464,694.1265556812286,1149.476526260376,-0.21763038635253906,678.6629662513733,1376.7035064697266,-0.22100606560707092,1156.299817085266,1207.8350715637207,-0.09134849160909653,1014.339677810669,1063.2696704864502,-0.21582496166229248,928.5759329795837,1378.4412231445312,-0.21440283954143524,916.0206649303436,1594.2036895751953,-0.17673341929912567,1384.2425694465637,1299.1604290008545,-0.14341741800308228,1235.7540278434753,1169.914638519287,-0.2082565724849701,1143.2931332588196,1372.467092514038,-0.18284858763217926,1125.7032387256622,1516.6087646484375,-0.14431944489479065
N,2579.6721267700195,2156.310256958008,-3.442158629241021e-07,2469.5853567123413,1976.135959148407,-0.010742616839706898,2481.3696813583374,1795.624062538147,-0.017917491495609283,2591.543483734131,1690.5079355239868,-0.028078801929950714,2704.2570304870605,1651.4490585327148,-0.03545171767473221,2523.3216762542725,1685.2257432937622,0.0018816502997651696,2547.688865661621,1554.5574502944946,-0.026475368067622185,2545.0120639801025,1671.2626719474792,-0.044909797608852386,2519.325442314148,1772.153295993805,-0.05214424431324005,2635.580348968506,1716.0402870178223,-0.0052232625894248486,2658.8272762298584,1551.2333812713623,-0.03605717793107033,2633.2810592651367,1682.9087018966675,-0.04839661717414856,2592.5304079055786,1795.716989994049,-0.04714908450841904,2743.085904121399,1774.1474113464355,-0.01612653210759163,2756.409659385681,1705.2781338691711,-0.0456499345600605,2672.771601676941,1851.7282929420471,-0.044022273272275925,2590.3058767318726,1949.6190280914307,-0.0323248952627182,2838.917784690857,1850.7139916419983,-0.028085805475711823,2822.2029304504395,1809.3048400878906,-0.04156603291630745,2741.595754623413,1898.6902675628662,-0.0334077849984169,2668.7868976593018,1959.4372339248657,-0.021839676424860954
N,790.4736995697021,1402.8068780899048,-1.2549317034427077e-06,554.7970533370972,1220.8874225616455,-0.062014319002628326,461.49277687072754,921.5677976608276,-0.10096845030784607,662.0059609413147,797.1336245536804,-0.13921864330768585,905.7701826095581,763.2490396499634,-0.1679513156414032,557.0065975189209,625.2046823501587,-0.04649083688855171,502.03800201416016,510.56551933288574,-0.13907410204410553,503.05283069610596,751.6187429428101,-0.19753482937812805,533.8563919067383,910.3142023086548,-0.2288053184747696,782.9170227050781,624.9921917915344,-0.055107809603214264,717.3601984977722,511.920690536499,-0.15725994110107422,665.4805541038513,801.8606305122375,-0.18775735795497894,667.8379774093628,935.8457922935486,-0.18544283509254456,983.5975766181946,703.339695930481,-0.07681265473365784,928.7962913513184,699.0365386009216,-0.15672223269939423,842.5745964050293,954.3863534927368,-0.14020231366157532,821.1942911148071,1020.5696821212769,-0.11011058837175369,1144.9012756347656,808.822751045227,-0.10662160068750381,1071.617841720581,856.1131358146667,-0.14057545363903046,996.7150688171387,1014.0821933746338,-0.11824748665094376,997.8808164596558,1023.5507488250732,-0.09405293315649033
N,2466.6441106796265,2098.8612747192383,-2.2961251033848384e-07,2360.8468437194824,1948.4198751449585,-0.010570097714662552,2357.900390625,1793.3677186965942,-0.018836474046111107,2454.264135360718,1703.8471012115479,-0.029278233647346497,2559.353241920471,1673.631130695343,-0.03703035041689873,2403.82239818573,1692.3337531089783,-0.003841973142698407,2405.3517866134644,1568.5496163368225,-0.03260011598467827,2411.030831336975,1663.8184428215027,-0.051411550492048264,2397.640872001648,1753.5133776664734,-0.059001628309488297,2511.3828134536743,1712.398057460785,-0.010443600825965405,2513.28115940094,1569.8923616409302,-0.039388708770275116,2493.8854122161865,1675.7491493225098,-0.051427748054265976,2462.4924087524414,1772.2953834533691,-0.05116362124681473,2610.050868988037,1762.4587426185608,-0.02051674947142601,2601.3353633880615,1729.0324482917786,-0.04725751280784607,2527.2186040878296,1844.7739081382751,-0.04727790504693985,2453.7914085388184,1919.508776664734,-0.038400206714868546,2691.0569429397583,1830.9510431289673,-0.031839556992053986,2653.9305925369263,1827.4668278694153,-0.04451189935207367,2580.860824584961,1897.0215864181519,-0.03894626349210739,2515.355987548828,1940.8978929519653,-0.030083762481808662
N,875.2633333206177,1460.4501724243164,-7.269264870046754e-07,693.9586400985718,1249.4635581970215,-0.03012501448392868,679.192304611206,974.9214053153992,-0.04834258183836937,848.6452102661133,806.527316570282,-0.0705060213804245,1029.5863151550293,715.4384851455688,-0.08660535514354706,731.64963722229,854.3604612350464,-0.008958129212260246,733.1596612930298,659.5475673675537,-0.0771007388830185,770.6343531608582,807.3059916496277,-0.1185779944062233,775.2571702003479,958.8311910629272,-0.13293063640594482,890.7458186149597,883.4044337272644,-0.020830558612942696,903.6941528320312,643.9601182937622,-0.0899154469370842,894.2224979400635,802.9842376708984,-0.11542341113090515,863.3903861045837,957.9749703407288,-0.11233103275299072,1043.140172958374,951.8283009529114,-0.04146142676472664,1048.0445623397827,833.2396745681763,-0.11124788969755173,959.0904116630554,1040.8443212509155,-0.10417070984840393,879.8578977584839,1183.6405992507935,-0.07558847963809967,1173.5774278640747,1045.7574129104614,-0.06484189629554749,1141.885757446289,951.1005878448486,-0.10043713450431824,1051.7921447753906,1083.5325717926025,-0.07981491088867188,988.703191280365,1185.6111288070679,-0.05152280628681183
O,1805.979992866516,2109.5812606811523,-1.2680466170422733e-06,1509.6156764030457,2080.1685314178467,0.008323575370013714,1235.0579087734222,1961.1303663253784,-0.0073244525119662285,1024.289291381836,1927.5351648330688,-0.03674245998263359,1016.3543400764465,1847.3999795913696,-0.06286849826574326,1512.6416351795197,1473.715892791748,0.0438137985765934,1223.1091890335083,1397.940673828125,0.0013522037770599127,1057.7625424861908,1505.2017402648926,-0.04258354753255844,954.7324866056442,1647.8059253692627,-0.06921617686748505,1539.3342604637146,1474.033263206482,0.011615438386797905,1129.7083196640015,1400.0285320281982,-0.03323660045862198,1014.2875170707703,1573.300802230835,-0.07643374055624008,990.914383649826,1736.763916015625,-0.0992770865559578,1559.724848985672,1500.8947458267212,-0.025539670139551163,1198.219563961029,1443.6737966537476,-0.06268452852964401,1060.0505805015564,1613.3980283737183,-0.08614961057901382,1012.0534873008728,1783.8538856506348,-0.0929739773273468,1550.263041973114,1569.676760673523,-0.06304694712162018,1253.8803005218506,1527.5517110824585,-0.08645441383123398,1124.4802293777466,1626.275559425354,-0.09272867441177368,1060.2849233150482,1743.6705226898193,-0.08999233692884445
O,1754.7827095985413,2217.060049057007,-1.26769350572431e-06,1460.149075269699,2178.4091844558716,0.021332133561372757,1213.1145544052124,2051.8318214416504,0.013265135698020458,1019.936042547226,2007.9934015274048,-0.013243337161839008,990.1046054363251,1916.9366512298584,-0.036961305886507034,1468.4180946350098,1599.8395404815674,0.07341902703046799,1200.1530361175537,1513.947467803955,0.03806855529546738,1047.9536547660828,1616.8696031570435,-0.003760325023904443,958.1920659542084,1753.7632703781128,-0.029947342351078987,1501.6241834163666,1586.6893196105957,0.03281843289732933,1132.8337733745575,1505.1171388626099,-0.0033935480751097202,1007.1389672756195,1660.5607767105103,-0.04700380563735962,972.4860563278198,1815.9425373077393,-0.07259760797023773,1522.1476621627808,1597.4264812469482,-0.013782068155705929,1182.865676164627,1520.603801727295,-0.04356808587908745,1034.3333280086517,1678.8919506072998,-0.06822279095649719,981.3353476524353,1842.8482398986816,-0.07887587696313858,1511.7398471832275,1650.2937593460083,-0.06069807708263397,1228.7768304347992,1593.625099182129,-0.07879546284675598,1089.175419330597,1683.275715827942,-0.08549941331148148,1020.4570090770721,1796.8448839187622,-0.08562546223402023
O,1764.599197626114,2141.879650115967,-1.3436031167657347e-06,1470.8695392608643,2094.8593883514404,0.015740666538476944,1215.6671061515808,1972.7642107009888,0.0024964099284261465,1018.8515017032623,1937.2369956970215,-0.02755063772201538,999.4725601673126,1852.335726737976,-0.05472639203071594,1482.7508926391602,1494.878680229187,0.05382462590932846,1190.4318974018097,1428.8574962615967,0.011242834851145744,1036.4654445648193,1545.5354204177856,-0.03215070813894272,953.2904434204102,1689.7468786239624,-0.05791162699460983,1512.4774224758148,1490.0454988479614,0.0158393457531929,1113.3107714653015,1432.8833560943604,-0.03013581410050392,1002.145795583725,1614.2808923721313,-0.07203006744384766,985.3985180854797,1777.9253387451172,-0.09316138923168182,1530.999026298523,1514.5854330062866,-0.027422579005360603,1168.3770718574524,1468.3302688598633,-0.06671520322561264,1036.1904516220093,1649.4201078414917,-0.08794665336608887,998.6630122661591,1820.9992752075195,-0.09242581576108932,1518.1748893260956,1582.456485748291,-0.07074474543333054,1222.8534271717072,1542.5194034576416,-0.09518779814243317,1092.6112189292908,1644.272780418396,-0.09997503459453583,1031.2286024093628,1762.9610242843628,-0.09583405405282974
O,1827.0000250339508,2094.0313386917114,-1.353695324723958e-06,1521.6838130950928,2058.512568473816,0.0113808149471879,1255.2580289840698,1939.5874099731445,-0.0021494748070836067,1055.5060572624207,1912.3644905090332,-0.03064284473657608,1038.079588651657,1836.3075227737427,-0.05776955559849739,1517.9426193237305,1450.4194917678833,0.041520845144987106,1228.0922269821167,1389.2058477401733,-0.0015911265509203076,1067.9463787078857,1503.428949356079,-0.0458870455622673,975.8695750236511,1644.8591556549072,-0.0732780396938324,1551.6993849277496,1448.8932886123657,0.006422737613320351,1145.171260356903,1391.072452545166,-0.040330253541469574,1029.151415348053,1571.7947130203247,-0.08449418842792511,1008.7657785415649,1734.733021736145,-0.10849311947822571,1576.643018245697,1479.9825382232666,-0.033231113106012344,1205.7528505325317,1435.5609674453735,-0.07433466613292694,1071.828638792038,1610.8484706878662,-0.09938286989927292,1030.8338470458984,1781.8001136779785,-0.1073715090751648,1572.1164593696594,1556.8988780975342,-0.0728539526462555,1270.0952110290527,1514.4655170440674,-0.10215933620929718,1145.583404302597,1615.8741931915283,-0.11060450226068497,1087.481011390686,1736.1520528793335,-0.10904723405838013
O,1157.0693254470825,1697.0006227493286,-1.8861367152567254e-06,848.6917018890381,1458.7253332138062,0.08549951016902924,719.9358940124512,1225.862979888916,0.08985616266727448,556.0418367385864,1082.757592201233,0.06199662759900093,390.3806805610657,967.4397110939026,0.028340915217995644,1161.8013381958008,867.4229979515076,0.07930932939052582,833.1090807914734,618.1784868240356,0.052062612026929855,614.5594120025635,709.9736928939819,0.01992635987699032,513.5163068771362,841.6203260421753,-0.00207218574360013,1197.0999240875244,873.1956481933594,0.004796609748154879,804.123044013977,577.0300626754761,-0.014290252700448036,566.9962167739868,702.9517292976379,-0.03319795802235603,497.7402091026306,852.7023792266846,-0.05147881433367729,1160.7452630996704,935.4923367500305,-0.06804799288511276,812.3957514762878,608.77525806427,-0.08195309340953827,581.1207294464111,724.4021892547607,-0.07476546615362167,511.13176345825195,874.4759559631348,-0.07507804781198502,1045.6053018569946,1025.9333848953247,-0.13622114062309265,778.7826061248779,744.6062564849854,-0.14682520925998688,593.3852195739746,787.2591614723206,-0.1332414448261261,517.6403522491455,899.425745010376,-0.1252119541168213
O,142.28008890151978,3459.0709533691406,-4.1287496088671105e-08,167.2899820804596,3529.494140625,0.05042454972863197,178.30671453475952,3596.4917907714844,0.0810181200504303,189.85517060756683,3638.522735595703,0.10248403251171112,200.57722508907318,3677.5099182128906,0.1241907924413681,164.77410507202148,3684.15966796875,0.07667437195777893,182.45251619815826,3759.387451171875,0.10125881433486938,197.26855874061584,3801.4881591796875,0.11742174625396729,206.91578221321106,3830.6705932617188,0.1294526904821396,161.487651348114,3678.4920959472656,0.059275101870298386,181.58987045288086,3764.920440673828,0.08604969084262848,200.249125123024,3804.7291259765625,0.1039527952671051,215.8994174003601,3839.888671875,0.11773493885993958,166.32117235660553,3671.958526611328,0.04291243106126785,184.3312507867813,3748.6636962890625,0.06666789948940277,202.0115169286728,3792.3406677246094,0.08557161688804626,216.32093405723572,3822.3759155273438,0.09828809648752213,175.75419700145721,3666.1566467285156,0.029207894578576088,193.47551131248474,3727.505126953125,0.0466822013258934,205.34994280338287,3762.6319885253906,0.06080767884850502,217.09043264389038,3787.9612426757812,0.07235832512378693
O,1602.1498804092407,1802.2364959716797,-8.953800829658576e-07,1395.0772004127502,1760.300609588623,0.10020625591278076,1267.6768162250519,1669.5371236801147,0.14435051381587982,1173.5681970119476,1604.1686449050903,0.1566961109638214,1127.8349590301514,1531.1921815872192,0.16709394752979279,1374.35311961174,1431.7999668121338,0.17770777642726898,1246.3916945457458,1323.3085718154907,0.19235999882221222,1147.7221999168396,1381.499750137329,0.18692609667778015,1123.8658711910248,1468.6903238296509,0.18352116644382477,1404.204133272171,1402.5346374511719,0.11500836163759232,1256.8209285736084,1265.3581466674805,0.13158924877643585,1128.5075862407684,1343.6245775222778,0.12192506343126297,1104.7955482006073,1440.0112161636353,0.11612416803836823,1416.1096694469452,1393.8093309402466,0.049882132560014725,1274.0747780799866,1252.7003335952759,0.06391875445842743,1143.2588617801666,1335.534779548645,0.06536946445703506,1116.6557128429413,1431.3597631454468,0.06499405950307846,1398.4457488059998,1405.6558303833008,-0.010685790330171585,1263.9337799549103,1306.8770141601562,0.0014273884007707238,1155.6921586990356,1366.9942178726196,0.01066645234823227,1121.9675216674805,1445.7599658966064,0.016818836331367493
O,1597.6400191783905,1437.2483892440796,-8.334318408742547e-07,1427.7543768882751,1458.3598937988281,0.07418251037597656,1335.8721871376038,1431.4211797714233,0.09825707972049713,1269.7588398456573,1420.7914972305298,0.0990714579820633,1196.641924381256,1403.6025190353394,0.09315161406993866,1316.1096603870392,1210.1869773864746,0.09881007671356201,1210.790357351303,1266.6791415214539,0.09139987826347351,1175.0653424263,1346.063892364502,0.07070572674274445,1168.8920502662659,1417.2675647735596,0.055426277220249176,1344.216173171997,1189.3582963943481,0.04511616751551628,1218.6841979026794,1255.971613407135,0.03470161557197571,1167.0215685367584,1348.5256242752075,0.007338385563343763,1162.0850536823273,1428.358793258667,-0.012248916551470757,1367.7008929252625,1197.4513187408447,-0.00781816616654396,1251.0279972553253,1243.067135810852,-0.02409122698009014,1183.271141052246,1337.4935092926025,-0.041012782603502274,1170.9579520225525,1416.0261812210083,-0.050608258694410324,1389.8720262050629,1229.5496435165405,-0.05577406287193298,1294.8717527389526,1269.4531769752502,-0.07451436668634415,1247.5486686229706,1333.98876953125,-0.08334165811538696,1232.880996465683,1388.1867923736572,-0.08696803450584412
O,2532.110080718994,1932.765172958374,-4.93350455599284e-07,2369.619255065918,1915.38623380661,0.0022462529595941305,2245.4286003112793,1856.8418111801147,-0.005261137615889311,2149.0804767608643,1824.4564046859741,-0.016786355525255203,2093.425726890564,1780.356369972229,-0.02719481848180294,2386.6932106018066,1586.7870998382568,0.0036631172988563776,2237.5131225585938,1525.747305393219,-0.014948064461350441,2140.273847579956,1596.3986330032349,-0.03056737780570984,2098.5600757598877,1675.5441069602966,-0.03960748761892319,2423.3719396591187,1573.390371799469,-0.007888072170317173,2222.8026151657104,1518.3788228034973,-0.026034485548734665,2119.3911123275757,1603.6067185401917,-0.0380990244448185,2088.304023742676,1688.6266875267029,-0.0447365827858448,2436.689372062683,1594.7303280830383,-0.02126484364271164,2241.9742727279663,1524.0881552696228,-0.03640299662947655,2133.9450359344482,1588.886808872223,-0.04142208769917488,2088.941888809204,1663.86785364151,-0.04256507381796837,2426.079239845276,1649.3077139854431,-0.03477098420262337,2280.1931762695312,1583.185627937317,-0.04656979814171791,2181.595788002014,1593.9061455726624,-0.04975222423672676,2117.83420085907,1623.6537165641785,-0.05008462071418762
O,1499.354249238968,2155.464775085449,-7.22634183603077e-07,1194.22749710083,2231.6517448425293,-0.009869593195617199,902.2629346847534,2186.4539909362793,-0.016482779756188393,707.5009381771088,2043.3359413146973,-0.0376569963991642,698.7742230892181,1860.1899032592773,-0.053263481706380844,928.1152153015137,1867.7323951721191,0.08472927659749985,753.1664865016937,1718.041877746582,0.04119507223367691,666.5094856023788,1801.2824363708496,-0.004136674106121063,671.1410114765167,1900.980136871338,-0.028381267562508583,989.1531944274902,1771.786777496338,0.06370624899864197,785.7895660400391,1583.842077255249,0.023273224011063576,660.6591918468475,1684.8371315002441,-0.013922009617090225,641.6464347839355,1819.7947998046875,-0.029973933473229408,1070.8980803489685,1693.488166809082,0.028466375544667244,846.1699554920197,1496.1798934936523,-0.011534454300999641,725.4095048904419,1619.9136085510254,-0.03647036850452423,715.5980787277222,1771.6219940185547,-0.042304713279008865,1167.7757363319397,1641.8288383483887,-0.010325704701244831,941.3884806632996,1558.3943138122559,-0.039256639778614044,817.5532046556473,1667.6879768371582,-0.052837930619716644,776.2687969207764,1803.7666397094727,-0.05646449699997902
O,1487.1187477111816,2126.7379760742188,-8.804934168438194e-07,1242.28724527359,2141.7009773254395,-0.010717007331550121,1017.3511955738068,2064.3628578186035,-0.023043310269713402,872.9023600816727,1957.1510696411133,-0.046921852976083755,867.057975769043,1817.804946899414,-0.06567515432834625,1042.2894823551178,1816.303997039795,0.051098670810461044,924.4821116924286,1685.7952880859375,0.006455867551267147,861.3794388771057,1770.0696830749512,-0.03432990238070488,881.567244887352,1867.9637145996094,-0.05665446072816849,1106.257122516632,1739.5565299987793,0.031660549342632294,958.2341136932373,1563.443458557129,-0.008803424425423145,859.4152057170868,1656.5793914794922,-0.041020117700099945,854.7314797639847,1770.5404930114746,-0.05476384609937668,1188.7857756614685,1686.1161003112793,0.0011750985868275166,1022.1208820343018,1491.1876544952393,-0.03766952455043793,901.7914924621582,1582.9085311889648,-0.05811454355716705,882.4220348596573,1700.1569366455078,-0.06268428266048431,1282.9258275032043,1666.6981086730957,-0.031852684915065765,1090.742208480835,1579.02201461792,-0.06010192632675171,967.6568298339844,1650.6635284423828,-0.07140517234802246,924.9507086277008,1746.332691192627,-0.0739276260137558
O,1060.5427026748657,1507.299780845642,-1.6635037809464848e-06,780.7642817497253,1239.399790763855,0.02783558890223503,654.0670990943909,997.5897073745728,0.003203950822353363,487.1175289154053,827.7016878128052,-0.03877749666571617,351.2229323387146,682.9085946083069,-0.08468306064605713,1156.6177606582642,666.7743921279907,0.009564341977238655,777.5968313217163,452.8748393058777,-0.03557516261935234,537.4106168746948,488.44021558761597,-0.08230483531951904,369.5351481437683,552.7738332748413,-0.1131414994597435,1171.350598335266,694.9057579040527,-0.034520287066698074,721.5334177017212,403.6009907722473,-0.07857818901538849,472.8888273239136,462.5546634197235,-0.12273316830396652,321.0017681121826,559.0164661407471,-0.1567564755678177,1123.3742237091064,771.9544768333435,-0.07712063938379288,740.0146126747131,465.43318033218384,-0.111833855509758,493.8896894454956,489.7313714027405,-0.13246726989746094,341.49646759033203,570.2797174453735,-0.14748676121234894,1011.6664171218872,865.324854850769,-0.1172809973359108,730.9068441390991,613.6273145675659,-0.14402876794338226,544.3814992904663,576.4599442481995,-0.15275344252586365,413.5797619819641,600.9231209754944,-0.15775707364082336
O,659.6478223800659,952.7491874694824,-1.1405064697100897e-06,563.550665974617,925.9992418289185,0.06322018057107925,495.3916668891907,874.506805062294,0.07485821098089218,447.0667093992233,851.4876699447632,0.05853639543056488,438.9924108982086,819.3990895748138,0.04208261892199516,569.2784339189529,742.6969456672668,0.10576074570417404,497.4348843097687,696.3697266578674,0.08290334790945053,450.6716877222061,732.6326388120651,0.057299625128507614,435.67268550395966,778.5019447803497,0.04258470982313156,587.5651985406876,736.3484214544296,0.04423709958791733,494.7018474340439,682.2934527397156,0.023807859048247337,440.6641870737076,730.718691110611,0.004209771286696196,433.1471621990204,779.5589057207108,-0.004133077338337898,599.7861474752426,745.5533561706543,-0.021621624007821083,507.71811604499817,685.9170007705688,-0.04283124953508377,451.80702209472656,735.1202698945999,-0.04428688809275627,441.24636054039,782.9536164999008,-0.03980974107980728,597.6395308971405,771.7820172309875,-0.08512119948863983,518.3587074279785,721.5522404909134,-0.10308589786291122,470.6050604581833,750.1021922826767,-0.09838464111089706,457.4505239725113,788.7643175125122,-0.0899868980050087
O,1608.461139678955,1553.6624908447266,-3.510989756705385e-07,1484.908592224121,1541.300537109375,-0.012839257717132568,1379.26566696167,1479.603515625,-0.02174350991845131,1299.7611503601074,1435.5554809570312,-0.0347091406583786,1306.2866201400757,1382.2936248779297,-0.04568332061171532,1438.3684349060059,1316.9853973388672,0.016461163759231567,1372.3207416534424,1238.079116821289,-0.008437558077275753,1323.675950050354,1261.8624572753906,-0.0331198126077652,1309.6602754592896,1313.0632781982422,-0.047050073742866516,1475.103835105896,1289.6626739501953,0.01166710164397955,1399.335859298706,1192.0558776855469,-0.014420812949538231,1344.7178535461426,1221.2190856933594,-0.039963457733392715,1327.1243133544922,1282.774658203125,-0.05269966647028923,1523.1349811553955,1271.4837341308594,0.0016938922926783562,1456.593885421753,1167.7767791748047,-0.01753988489508629,1386.9004678726196,1182.5419921875,-0.03734919801354408,1354.986967086792,1239.3235931396484,-0.04607805237174034,1583.4840660095215,1267.4451599121094,-0.010248327627778053,1528.2004108428955,1173.411117553711,-0.022095266729593277,1459.2373304367065,1156.6203002929688,-0.03406986966729164,1408.6004104614258,1181.360824584961,-0.04048345237970352
O,1654.354546546936,1539.2401885986328,-3.9473658830502245e-07,1528.606421470642,1526.6791076660156,-0.012322936207056046,1419.2736320495605,1460.3108367919922,-0.01976068690419197,1335.594347000122,1411.61572265625,-0.03145705163478851,1349.9188737869263,1363.454818725586,-0.04034961387515068,1481.743332862854,1297.862045288086,0.020250728353857994,1412.4626483917236,1215.542724609375,-0.0035532370675355196,1362.1518306732178,1244.5857696533203,-0.02621946483850479,1355.3526430130005,1299.9813079833984,-0.038599949330091476,1518.3417472839355,1268.6888122558594,0.015870828181505203,1438.3322858810425,1167.094253540039,-0.009481406770646572,1380.196662902832,1207.1063232421875,-0.03190202638506889,1370.5293989181519,1273.7191772460938,-0.041527654975652695,1565.339792251587,1250.4344787597656,0.00599664868786931,1496.234525680542,1140.6091003417969,-0.012093468569219112,1423.0614156723022,1165.3292999267578,-0.028203586116433144,1397.8532419204712,1226.9325256347656,-0.03367055207490921,1624.5336303710938,1247.483139038086,-0.006071660667657852,1567.6417875289917,1149.8421478271484,-0.01686679571866989,1494.437982559204,1139.39208984375,-0.02697596698999405,1447.0009489059448,1169.728500366211,-0.03139965236186981
O,608.831450343132,890.3593108654022,-1.1967199498030823e-06,514.9533748626709,881.3306555747986,0.03912073373794556,436.9601458311081,840.8914238214493,0.037923749536275864,381.74065947532654,824.9161505699158,0.015651369467377663,369.75395679473877,792.3341150283813,-0.004375986289232969,499.63997304439545,688.9584370851517,0.0677964836359024,408.35443139076233,652.6261501908302,0.03334185853600502,363.71152102947235,698.7951788902283,0.0027751994784921408,353.14397513866425,748.1007807254791,-0.014207378961145878,516.8736129999161,682.4481047391891,0.01835046336054802,395.39650082588196,644.9037278294563,-0.014187512919306755,351.387619972229,705.8791151046753,-0.03657303377985954,352.96717286109924,757.3597840070724,-0.04583430290222168,529.9440622329712,692.1679630279541,-0.03584939241409302,415.00045359134674,651.5382190942764,-0.06480008363723755,367.5598204135895,712.3269505500793,-0.06751011312007904,363.3628115057945,762.5719937086105,-0.0628214031457901,532.1170538663864,721.5455614328384,-0.08902915567159653,438.5928511619568,687.6351089477539,-0.11198738217353821,391.05404913425446,723.5437129735947,-0.11068350821733475,377.4864971637726,761.9207060337067,-0.10425572097301483
